action,total_yield,cash,long_total,long_mean,long_profit,long_profit_mean,long_loss,long_loss_mean,short_total,short_mean,short_profit,short_profit_mean,short_loss,short_loss_mean,total_gain
"{'nom': 'Mastercard', 'symbole': 'MA', 'secteur': 'Services financiers', 'liquidite': 'Haute'}","0,9602184518000006","960,2184518000006",40,"-0,0009816220000000001",17,"0,006552905294117647",23,"-0,006550620434782609",0,0,0,0,0,0,0
"{'nom': 'Johnson & Johnson', 'symbole': 'JNJ', 'secteur': 'Pharmaceutique', 'liquidite': 'Haute'}","0,9385108774","938,5108774",14,"-0,004513643571428571",1,"0,00457011",13,"-0,005212393846153846",0,0,0,0,0,0,0
"{'nom': 'Advanced Micro Devices', 'symbole': 'AMD', 'secteur': 'Technologie', 'liquidite': 'Moyenne'}","1,2704291126849983","1270,4291126849992",183,"0,0014285803825136605",93,"0,013526718602150538",90,"-0,011072829111111113",0,0,0,0,0,0,0
"{'nom': 'PepsiCo', 'symbole': 'PEP', 'secteur': 'Alimentation et boissons', 'liquidite': 'Moyenne'}","1,00259755266","1002,5975526599999",13,"0,0002249300000000002",7,"0,0060671",6,"-0,006590935",0,0,0,0,0,0,0
"{'nom': 'AstraZeneca', 'symbole': 'AZN', 'secteur': 'Pharmaceutique', 'liquidite': 'Moyenne'}","0,9899967470950007","989,9967470950004",45,"-0,00019251977777777777",24,"0,0058698683333333335",21,"-0,007120963333333333",0,0,0,0,0,0,0
"{'nom': 'Royal Dutch Shell', 'symbole': 'SHEL', 'secteur': 'Énergie', 'liquidite': 'Moyenne'}","1,0044852843650005","1004,4852843650011",59,"0,00010504932203389826",29,"0,006264818620689654",30,"-0,005849394333333333",0,0,0,0,0,0,0
"{'nom': 'Thermo Fisher Scientific', 'symbole': 'TMO', 'secteur': 'Science et technologie', 'liquidite': 'Haute'}","0,90654919271","906,5491927099999",47,"-0,0020624589361702126",15,"0,005787724666666665",32,"-0,0057422325",0,0,0,0,0,0,0
"{'nom': 'Adobe', 'symbole': 'ADBE', 'secteur': 'Technologie', 'liquidite': 'Haute'}","0,768487154365001","768,4871543649997",73,"-0,003538056164383562",25,"0,0089013536",48,"-0,010016915416666668",0,0,0,0,0,0,0
"{'nom': 'Qualcomm', 'symbole': 'QCOM', 'secteur': 'Technologie', 'liquidite': 'Moyenne'}","0,9591801497799999","959,1801497799995",85,"-0,000423877176470588",43,"0,009025306279069766",42,"-0,01009804119047619",0,0,0,0,0,0,0
"{'nom': 'Cisco', 'symbole': 'CSCO', 'secteur': 'Technologie', 'liquidite': 'Moyenne'}","0,9949180641550001","994,9180641550004",31,"-0,00013228645161290315",17,"0,005894487647058823",14,"-0,007450512142857142",0,0,0,0,0,0,0
"{'nom': 'Accenture', 'symbole': 'ACN', 'secteur': 'Services informatiques', 'liquidite': 'Moyenne'}","1,01269408651","1012,6940865100004",44,"0,00031723590909090886",22,"0,006512179545454547",22,"-0,005877707727272727",0,0,0,0,0,0,0
"{'nom': 'Walt Disney', 'symbole': 'DIS', 'secteur': 'Divertissement', 'liquidite': 'Haute'}","1,0080773453800007","1008,0773453800006",77,"0,00014668597402597389",37,"0,0073688024324324326",40,"-0,00653377175",0,0,0,0,0,0,0
"{'nom': 'General Electric', 'symbole': 'GE', 'secteur': 'Industrie', 'liquidite': 'Moyenne'}","1,0725372536650017","1072,5372536650007",77,"0,0009559581818181818",35,"0,008879112571428571",42,"-0,005646670476190476",0,0,0,0,0,0,0
"{'nom': 'American Express', 'symbole': 'AXP', 'secteur': 'Services financiers', 'liquidite': 'Haute'}","1,0610549617150005","1061,0549617150004",50,"0,0012198627999999996",28,"0,007079374999999999",22,"-0,006237698181818182",0,0,0,0,0,0,0
"{'nom': 'TotalEnergies', 'symbole': 'TTE', 'secteur': 'Énergie', 'liquidite': 'Moyenne'}","0,9846986849899994","984,6986849899997",48,"-0,00027437187500000006",23,"0,008038014782608696",25,"-0,007921767599999997",0,0,0,0,0,0,0
"{'nom': 'Verizon', 'symbole': 'VZ', 'secteur': 'Télécommunications', 'liquidite': 'Moyenne'}","1,06510116342","1065,1011634200004",28,"0,002291006785714285",15,"0,007959524666666665",13,"-0,004249590769230769",0,0,0,0,0,0,0
"{'nom': 'Morgan Stanley', 'symbole': 'MS', 'secteur': 'Services financiers', 'liquidite': 'Haute'}","0,894674618040001","894,6746180400008",59,"-0,001856328644067796",22,"0,005990931363636363",37,"-0,0065222670270270264",0,0,0,0,0,0,0
"{'nom': 'Pfizer', 'symbole': 'PFE', 'secteur': 'Pharmaceutique', 'liquidite': 'Haute'}","0,9104338597600002","910,4338597599998",64,"-0,0014141182812499999",27,"0,008377776666666668",37,"-0,008559555135135136",0,0,0,0,0,0,0
"{'nom': 'Goldman Sachs', 'symbole': 'GS', 'secteur': 'Services financiers', 'liquidite': 'Haute'}","0,9536377357650008","953,6377357650005",53,"-0,0008660805660377356",20,"0,006678493000000001",33,"-0,005438549393939395",0,0,0,0,0,0,0
"{'nom': 'IBM', 'symbole': 'IBM', 'secteur': 'Technologie', 'liquidite': 'Haute'}","1,1289131433550001","1128,9131433549994",26,"0,004773759230769231",16,"0,012434823749999997",10,"-0,007483943999999999",0,0,0,0,0,0,0
"{'nom': 'Philip Morris', 'symbole': 'PM', 'secteur': 'Tabac', 'liquidite': 'Moyenne'}","0,9664131276899998","966,4131276899998",21,"-0,0016043942857142859",7,"0,005486248571428571",14,"-0,005149715714285714",0,0,0,0,0,0,0
"{'nom': 'Union Pacific', 'symbole': 'UNP', 'secteur': 'Transport ferroviaire', 'liquidite': 'Haute'}","1,0482832450849997","1048,2832450849994",38,"0,0012828902631578949",19,"0,008611033157894736",19,"-0,006045252631578947",0,0,0,0,0,0,0
"{'nom': 'Royal Bank of Canada', 'symbole': 'RY', 'secteur': 'Services financiers', 'liquidite': 'Haute'}","0,9920973040400007","992,0973040400008",21,"-0,0003644309523809523",9,"0,004037064444444446",12,"-0,0036655525000000005",0,0,0,0,0,0,0
"{'nom': 'Suncor Energy', 'symbole': 'SU', 'secteur': 'Énergie', 'liquidite': 'Moyenne'}","0,9141989055450008","914,1989055450003",65,"-0,0013084704615384615",28,"0,009803105714285715",37,"-0,009717230810810811",0,0,0,0,0,0,0
"{'nom': 'Nike', 'symbole': 'NKE', 'secteur': 'Vêtements et chaussures', 'liquidite': 'Haute'}","1,0750875617100013","1075,087561710001",58,"0,0013158044827586203",28,"0,01050202928571429",30,"-0,007258005333333332",0,0,0,0,0,0,0
"{'nom': 'Uber', 'symbole': 'UBER', 'secteur': 'Technologie', 'liquidite': 'Haute'}","0,9880086942399992","988,0086942399993",128,"-2,3846484375000353e-05",64,"0,009862904531250001",64,"-0,009910597500000003",0,0,0,0,0,0,0
"{'nom': 'Airbus', 'symbole': 'AIR', 'secteur': 'Aérospatiale', 'liquidite': 'Moyenne'}","1,1307041025799989","1130,7041025799988",55,"0,0022975298181818174",30,"0,010526824999999998",25,"-0,007577624399999999",0,0,0,0,0,0,0
"{'nom': 'Intel', 'symbole': 'INTC', 'secteur': 'Technologie', 'liquidite': 'Haute'}","0,8236921100849995","823,6921100849993",101,"-0,0018549011881188124",40,"0,0093093265",61,"-0,0091757062295082",0,0,0,0,0,0,0
"{'nom': 'Meta', 'symbole': 'META', 'secteur': 'Technologie', 'liquidite': 'Haute'}","0,7780349740049999","778,0349740050003",148,"-0,0013651960810810806",74,"0,011341447567567569",74,"-0,014071839729729732",0,0,0,0,0,0,0
"{'nom': 'Netflix', 'symbole': 'NFLX', 'secteur': 'Services de diffusion en continu', 'liquidite': 'Moyenne'}","0,7096422226249995","709,6422226249996",126,"-0,0026599796031746047",49,"0,00754831612244898",77,"-0,009156167792207789",0,0,0,0,0,0,0
"{'nom': 'PayPal', 'symbole': 'PYPL', 'secteur': 'Services financiers', 'liquidite': 'Moyenne'}","0,8875289197749995","887,5289197749997",103,"-0,001103856019417475",43,"0,008563439302325582",60,"-0,008032084333333335",0,0,0,0,0,0,0
"{'nom': 'Square', 'symbole': 'SQ', 'secteur': 'Technologie financière', 'liquidite': 'Moyenne'}","0,8663847398999996","866,3847399000002",169,"-0,0006923744378698228",72,"0,014540680138888889",97,"-0,011999384020618559",0,0,0,0,0,0,0
